Department,Course,Year,Total Grades,"D, F, W Grades",% DFW,Difficulty
PSYCH,112,2014.5,37.07142857142857,1.1428571428571428,2.9285714285714284,1.0714285714285714
PSYCH,112X,2010.5,21.5,0.5,2.0,1.0
PSYCH,131,2011.076923076923,306.2307692307692,42.69230769230769,12.025641025641026,2.8205128205128207
PSYCH,131H,2010.0,74.0,1.4,1.8,1.0
PSYCH,132X,2011.0,9.0,0.0,0.0,1.0
PSYCH,201,2005.0,90.75,4.0,4.375,1.125
PSYCH,230,2010.5,423.1304347826087,63.108695652173914,14.021739130434783,3.152173913043478
PSYCH,250,2014.0,50.285714285714285,9.285714285714286,18.285714285714285,4.142857142857143
PSYCH,250X,2008.2,25.0,4.2,16.6,3.8
PSYCH,280,2010.5,354.0652173913044,65.17391304347827,18.108695652173914,4.173913043478261
PSYCH,280H,2015.0,14.0,1.0,7.0,1.5
PSYCH,291,2015.2857142857142,18.571428571428573,0.35714285714285715,1.5,1.0714285714285714
PSYCH,291X,2011.6666666666667,9.333333333333334,0.6666666666666666,21.0,4.666666666666667
PSYCH,301,2010.5,114.6086956521739,18.347826086956523,15.130434782608695,3.391304347826087
PSYCH,302,2010.5,56.93478260869565,4.413043478260869,8.434782608695652,2.0
PSYCH,310,2010.6136363636363,71.81818181818181,17.818181818181817,23.681818181818183,5.431818181818182
PSYCH,312,2010.0666666666666,66.36666666666666,13.866666666666667,19.8,4.6
PSYCH,313,2009.888888888889,60.861111111111114,9.75,15.5,3.5555555555555554
PSYCH,314,2010.05,89.175,11.175,12.275,2.725
PSYCH,315,2010.8181818181818,76.97727272727273,12.181818181818182,14.136363636363637,3.272727272727273
PSYCH,316,2010.6206896551723,58.06896551724138,11.0,19.06896551724138,4.379310344827586
PSYCH,318,2013.4545454545455,42.54545454545455,5.636363636363637,14.545454545454545,3.090909090909091
PSYCH,318X,2009.5,37.166666666666664,5.833333333333333,15.5,3.5
PSYCH,320X,2017.5,95.5,4.5,4.5,1.0
PSYCH,333,2010.0625,38.4375,5.90625,14.84375,3.375
PSYCH,335,2015.75,56.875,4.5,7.75,1.5
PSYCH,335X,2012.3333333333333,56.333333333333336,11.0,19.333333333333332,4.666666666666667
PSYCH,346,2010.7027027027027,32.972972972972975,2.0,5.891891891891892,1.5405405405405406
PSYCH,347,2014.1666666666667,27.833333333333332,0.8333333333333334,2.8333333333333335,1.0
PSYCH,347X,2009.5,24.25,2.25,10.25,2.25
PSYCH,348,2012.3846153846155,27.307692307692307,2.8461538461538463,10.461538461538462,2.3846153846153846
PSYCH,348X,2005.5,32.5,3.25,10.0,2.25
PSYCH,349X,2018.0,25.0,1.0,4.0,1.0
PSYCH,350,2013.7142857142858,27.571428571428573,2.2857142857142856,8.714285714285714,2.142857142857143
PSYCH,350X,2009.0,25.166666666666668,4.333333333333333,17.333333333333332,4.166666666666667
PSYCH,360,2009.7142857142858,92.71428571428571,15.457142857142857,15.714285714285714,3.6857142857142855
PSYCH,380,2011.1538461538462,76.3076923076923,12.76923076923077,15.923076923076923,3.8461538461538463
PSYCH,380X,2004.0,81.0,12.0,15.0,3.5
PSYCH,381,2010.0,23.0,6.0625,26.625,6.0625
PSYCH,383,2014.5,80.78571428571429,9.428571428571429,11.928571428571429,2.642857142857143
PSYCH,383X,2010.0,69.0,4.75,7.25,1.5
PSYCH,386,2016.1666666666667,59.5,6.916666666666667,11.833333333333334,2.6666666666666665
PSYCH,386X,2013.1666666666667,54.5,5.166666666666667,9.333333333333334,2.1666666666666665
PSYCH,401,2010.25,27.4375,3.5,11.625,2.5625
PSYCH,410,2013.0,13.666666666666666,1.3333333333333333,13.333333333333334,3.0
PSYCH,410X,2009.0,15.333333333333334,0.3333333333333333,2.0,1.0
PSYCH,411,2012.4,28.0,2.7,10.7,2.6
PSYCH,411X,2005.0,26.5,1.25,6.75,1.75
PSYCH,413,2012.9,12.0,1.8,15.6,3.7
PSYCH,422,2010.6190476190477,49.38095238095238,3.2857142857142856,6.571428571428571,1.619047619047619
PSYCH,422L,2012.1764705882354,23.705882352941178,2.2941176470588234,10.705882352941176,2.411764705882353
PSYCH,440,2010.5,62.69565217391305,3.5652173913043477,5.239130434782608,1.2826086956521738
PSYCH,450,2010.3125,30.8125,5.6875,18.5625,4.125
PSYCH,460,2010.4444444444443,83.37777777777778,7.711111111111111,8.266666666666667,1.9555555555555555
PSYCH,470A,2006.0,13.0,3.5,31.5,6.5
PSYCH,484,2010.2142857142858,29.142857142857142,1.5714285714285714,5.285714285714286,1.5
PSYCH,485,2010.4545454545455,21.818181818181817,2.3636363636363638,10.909090909090908,2.5454545454545454
PSYCH,487,2014.75,11.25,1.5,13.0,2.75
PSYCH,487X,2010.5,16.5,1.5,9.5,2.0
PSYCH,488,2009.3636363636363,18.272727272727273,2.8181818181818183,14.272727272727273,3.6363636363636362
PSYCH,490,2010.3055555555557,7.25,0.16666666666666666,1.1666666666666667,1.1111111111111112
PSYCH,490H,2008.9130434782608,2.130434782608696,0.043478260869565216,4.3478260869565215,1.391304347826087
PSYCH,491,2010.5,89.71739130434783,1.2826086956521738,1.4782608695652173,1.065217391304348
PSYCH,492,2008.5,10.264705882352942,0.14705882352941177,1.1764705882352942,1.088235294117647
PSYCH,492A,2016.2727272727273,9.181818181818182,0.45454545454545453,3.272727272727273,1.4545454545454546
PSYCH,492B,2016.2727272727273,6.0,0.18181818181818182,2.090909090909091,1.2727272727272727
RELIG,105,2004.0,266.42857142857144,39.42857142857143,14.571428571428571,3.4285714285714284
RELIG,205,2011.6666666666667,439.12820512820514,66.07692307692308,12.666666666666666,2.8974358974358974
RELIG,210,2010.5777777777778,211.82222222222222,21.355555555555554,10.244444444444444,2.2444444444444445
RELIG,220,2010.357142857143,35.07142857142857,7.142857142857143,20.571428571428573,4.857142857142857
RELIG,233,2005.0,32.0,5.5,17.5,4.0
RELIG,240X,2005.0,32.0,6.0,19.0,4.0
RELIG,242,2009.6153846153845,55.07692307692308,8.076923076923077,14.153846153846153,3.1538461538461537
RELIG,242A,2009.5,28.0,3.0,11.0,2.0
RELIG,243,2018.0,33.0,6.0,18.0,4.0
RELIG,260,2005.0,33.0,3.5,11.0,2.5
RELIG,280,2010.0,32.666666666666664,3.4,10.6,2.466666666666667
RELIG,312X,2016.0,11.5,3.0,25.5,6.0
RELIG,321,2010.4615384615386,25.923076923076923,5.769230769230769,21.923076923076923,5.0
RELIG,322,2010.4615384615386,27.153846153846153,3.769230769230769,14.23076923076923,3.076923076923077
RELIG,323,2008.4444444444443,15.0,2.111111111111111,15.222222222222221,3.4444444444444446
RELIG,324,2015.0,29.285714285714285,4.571428571428571,15.714285714285714,3.5714285714285716
RELIG,324X,2010.0,19.0,2.3333333333333335,12.0,2.6666666666666665
RELIG,328,2006.8,25.4,1.8,7.4,2.0
RELIG,333,2010.5,46.0,4.0,9.0,2.0
RELIG,333X,2018.0,24.0,2.0,8.0,2.0
RELIG,334,2010.5,19.666666666666668,3.0,14.5,3.4166666666666665
RELIG,335X,2004.5,17.5,1.5,5.5,1.5
RELIG,336,2008.4285714285713,20.571428571428573,2.4285714285714284,12.285714285714286,2.7142857142857144
RELIG,339,2010.0,27.333333333333332,3.6666666666666665,13.666666666666666,3.3333333333333335
RELIG,340,2009.3,22.9,4.8,20.3,4.5
RELIG,342,2009.7142857142858,13.428571428571429,3.7142857142857144,24.0,5.428571428571429
RELIG,344X,2016.0,7.0,0.0,0.0,1.0
RELIG,348,2012.3846153846155,5.0,0.5384615384615384,11.384615384615385,3.076923076923077
RELIG,348X,2005.5,5.0,2.0,41.5,8.5
RELIG,350,2010.2941176470588,10.352941176470589,2.588235294117647,25.41176470588235,5.705882352941177
RELIG,352,2011.75,28.875,3.625,12.25,2.75
RELIG,353,2007.625,35.5,5.875,16.375,3.75
RELIG,354,2005.0,33.0,7.0,21.0,5.0
RELIG,355,2011.0,26.0,3.0,12.0,3.0
RELIG,355X,2009.0,20.0,1.0,5.0,1.0
RELIG,356,2004.5,19.5,4.5,22.0,5.0
RELIG,358,2011.4166666666667,30.583333333333332,2.6666666666666665,8.75,1.9166666666666667
RELIG,367,2007.888888888889,22.88888888888889,2.7777777777777777,13.333333333333334,3.111111111111111
RELIG,368X,2017.0,16.0,0.6666666666666666,3.6666666666666665,1.3333333333333333
RELIG,370,2010.857142857143,19.571428571428573,4.571428571428571,28.214285714285715,5.642857142857143
RELIG,372X,2005.5,10.0,1.5,15.0,3.5
RELIG,376A,2010.3846153846155,7.923076923076923,1.4615384615384615,22.307692307692307,4.538461538461538
RELIG,376B,2004.0,3.0,3.0,100.0,10.0
RELIG,377,2007.6,10.2,3.0,23.6,5.6
RELIG,380,2014.0,30.555555555555557,2.3333333333333335,7.888888888888889,1.7777777777777777
RELIG,380X,2007.0,21.333333333333332,4.0,18.666666666666668,4.333333333333333
RELIG,384,2009.6666666666667,18.0,2.3333333333333335,11.0,3.0
RELIG,384X,2004.0,24.0,3.0,13.0,3.0
RELIG,385,2008.2727272727273,12.363636363636363,2.3636363636363638,16.363636363636363,3.909090909090909
RELIG,439,2014.0,21.0,4.0,19.0,4.0
RELIG,475,2008.75,10.375,1.125,9.9375,2.5
RELIG,485,2015.3333333333333,7.0,0.0,0.0,1.0
RELIG,490,2009.5,2.411764705882353,0.20588235294117646,11.0,2.4705882352941178
RELIG,490H,2018.0,1.0,0.0,0.0,1.0
RELIG,491,2008.0,1.0,0.0,0.0,1.0
RELIG,494,2005.0,2.6666666666666665,0.3333333333333333,11.0,3.0
RELIG,499,2007.0,1.1428571428571428,0.0,0.0,1.0
RUS,101,2010.0,42.666666666666664,9.333333333333334,21.4,4.866666666666666
RUS,102,2011.0,23.866666666666667,2.0,8.733333333333333,2.0
RUS,195X,2006.5,2.5,0.0,0.0,1.0
RUS,201,2010.6153846153845,15.692307692307692,1.6153846153846154,10.615384615384615,2.3076923076923075
RUS,202,2011.6153846153845,12.692307692307692,0.5384615384615384,4.538461538461538,1.3076923076923077
RUS,295X,2006.5,3.0,0.0,0.0,1.0
RUS,301,2008.0,14.2,2.0,15.4,4.0
RUS,304,2009.3333333333333,11.0,0.6666666666666666,5.666666666666667,2.0
RUS,314,2010.0,12.5,1.0,8.5,2.25
RUS,320,2007.0,14.0,0.0,0.0,1.0
RUS,322,2004.0,9.5,2.0,16.5,4.0
RUS,370,2012.4117647058824,34.76470588235294,4.882352941176471,9.235294117647058,2.411764705882353
RUS,370R,2006.25,21.25,1.0,5.25,1.25
RUS,375,2013.1538461538462,87.6923076923077,13.153846153846153,12.76923076923077,3.076923076923077
RUS,376,2005.0,13.333333333333334,4.666666666666667,31.0,7.333333333333333
RUS,378,2012.4444444444443,33.77777777777778,4.444444444444445,13.555555555555555,3.111111111111111
RUS,395,2005.8,5.4,0.0,0.0,1.0
RUS,401,2006.6666666666667,11.666666666666666,0.3333333333333333,2.0,1.0
RUS,440,2006.0,12.4,1.8,10.4,2.8
RUS,490,2008.7142857142858,1.4285714285714286,0.0,0.0,1.0
RUS,499,2009.1666666666667,1.0,0.0,0.0,1.0
RUS,499X,2003.0,1.0,0.0,0.0,1.0
S E,185,2017.0,108.25,24.75,22.25,5.0
S E,319,2012.6470588235295,51.529411764705884,4.9411764705882355,8.294117647058824,2.0588235294117645
S E,329,2013.6842105263158,31.789473684210527,1.736842105263158,6.842105263157895,1.894736842105263
S E,339,2013.625,35.9375,1.8125,5.9375,1.4375
S E,342,2015.6666666666667,11.222222222222221,2.4444444444444446,14.222222222222221,3.5555555555555554
S E,409,2012.4,12.8,0.1,0.8,1.1
S E,412,2015.5,9.333333333333334,2.0,19.0,4.5
S E,416,2012.5,19.375,2.875,12.0,2.875
S E,417,2012.8181818181818,23.363636363636363,1.6363636363636365,6.181818181818182,1.6363636363636365
S E,419,2017.0,20.333333333333332,2.3333333333333335,10.333333333333334,2.6666666666666665
S E,419X,2014.0,13.0,2.6666666666666665,20.666666666666668,5.0
S E,421X,2018.0,37.0,6.0,16.0,4.0
S E,490,2014.0714285714287,1.4285714285714286,0.0,0.0,1.0
S E,491,2014.0,23.5,0.125,1.5,1.1875
S E,492,2014.5,23.571428571428573,0.0,0.0,1.0
SCM,301,2014.6666666666667,432.5238095238095,43.333333333333336,9.333333333333334,1.9523809523809523
SCM,301X,2010.4,270.4,38.0,14.6,3.0
SCM,340,2016.0,31.5,1.5,4.0,1.125
SCM,422,2013.2222222222222,38.44444444444444,4.111111111111111,10.88888888888889,2.3333333333333335
SCM,424,2014.5,65.5,5.857142857142857,10.0,2.2142857142857144
SCM,428,2012.5,28.0,0.75,2.5,1.0
SCM,434X,2017.0,8.0,1.0,13.0,3.0
SCM,437,2012.5,11.5,0.0,0.0,1.0
SCM,440,2014.0,8.0,0.5714285714285714,7.285714285714286,2.0
SCM,450,2016.0,20.0,0.75,5.0,1.25
SCM,450X,2012.0,15.0,0.0,0.0,1.0
SCM,453,2017.0,114.0,17.5,15.5,3.75
SCM,453X,2015.5,64.0,2.5,3.5,1.0
SCM,460,2014.3684210526317,59.05263157894737,2.1578947368421053,2.8947368421052633,1.1578947368421053
SCM,461,2014.5,72.14285714285714,3.0714285714285716,4.928571428571429,1.2142857142857142
SCM,462,2013.0,11.0,0.0,0.0,1.0
SCM,466,2014.4285714285713,43.57142857142857,2.4285714285714284,5.714285714285714,1.2857142857142858
SCM,471X,2018.0,22.0,0.0,0.0,1.0
SCM,485,2013.0,75.0,4.0,5.5,1.25
SCM,486,2014.5,87.28571428571429,5.071428571428571,5.785714285714286,1.3571428571428572
SCM,487,2013.7272727272727,60.09090909090909,1.1818181818181819,2.0,1.0909090909090908
SCM,490,2013.9166666666667,2.3333333333333335,0.08333333333333333,2.0833333333333335,1.4166666666666667
SCM,491,2018.0,13.0,1.0,8.0,2.0
SCM,491X,2016.0,20.666666666666668,0.0,0.0,1.0
SCM,495,2017.5,33.5,1.0,3.0,1.0
SCM,495X,2016.0,33.25,1.0,2.75,1.25
SERBC,101,2005.5,2.5,0.5,16.5,4.0
SERBC,101X,2003.5,5.5,0.0,0.0,1.0
SERBC,102,2007.0,2.0,0.0,0.0,1.0
SERBC,102X,2004.5,4.5,0.0,0.0,1.0
SERBC,201X,2005.0,5.0,0.0,0.0,1.0
SERBC,202X,2006.0,5.0,0.0,0.0,1.0
SOC,115,2016.5,69.5,2.6666666666666665,4.5,1.1666666666666667
SOC,130,2008.5,62.86363636363637,10.136363636363637,15.727272727272727,3.590909090909091
SOC,134,2010.5,650.0,157.52173913043478,22.608695652173914,5.260869565217392
SOC,202,2006.2307692307693,71.92307692307692,15.846153846153847,22.46153846153846,5.3076923076923075
SOC,219,2010.1891891891892,149.94594594594594,20.89189189189189,13.243243243243244,2.972972972972973
SOC,220,2015.1818181818182,24.0,6.636363636363637,25.90909090909091,5.909090909090909
SOC,220X,2011.0,7.0,3.0,43.0,10.0
SOC,230,2015.5,29.5,1.5,5.75,1.5
SOC,235,2010.3953488372092,92.37209302325581,14.69767441860465,14.511627906976743,3.395348837209302
SOC,241,2011.0,25.533333333333335,2.7333333333333334,13.033333333333333,3.1666666666666665
SOC,264,2004.0,26.333333333333332,9.0,34.333333333333336,8.0
SOC,302,2010.4,58.03333333333333,7.9,13.266666666666667,3.0
SOC,305,2010.5,64.6304347826087,10.41304347826087,13.130434782608695,3.130434782608696
SOC,310,2009.2571428571428,38.25714285714286,3.8,10.0,2.142857142857143
SOC,325,2011.0,75.33333333333333,7.6,9.866666666666667,2.2
SOC,327,2010.5,61.891304347826086,7.413043478260869,11.304347826086957,2.5869565217391304
SOC,328,2010.4166666666667,30.5,5.833333333333333,18.583333333333332,4.166666666666667
SOC,330,2010.357142857143,96.64285714285714,11.952380952380953,11.023809523809524,2.5
SOC,331,2010.4666666666667,63.22222222222222,8.088888888888889,13.222222222222221,3.0444444444444443
SOC,332,2009.5,28.72222222222222,5.111111111111111,16.555555555555557,3.7777777777777777
SOC,334,2012.08,14.0,2.88,20.64,4.8
SOC,340,2010.0,56.645161290322584,4.129032258064516,7.129032258064516,1.7419354838709677
SOC,341,2010.45,23.7,2.275,10.475,2.475
SOC,345,2009.7857142857142,24.142857142857142,2.857142857142857,11.571428571428571,2.7857142857142856
SOC,348,2016.8,55.4,15.6,29.0,6.4
SOC,348X,2014.0,36.75,13.5,36.5,8.75
SOC,351,2011.6,8.2,1.52,14.16,3.72
SOC,351X,2006.5,19.0,6.5,36.0,7.0
SOC,352,2012.1666666666667,10.766666666666667,0.9,10.3,2.7333333333333334
SOC,352X,2006.5,22.0,1.0,3.0,1.0
SOC,362,2010.6666666666667,4.166666666666667,0.3333333333333333,9.25,2.75
SOC,362X,2003.5,9.0,1.0,10.0,3.0
SOC,377,2007.6,21.4,3.0,15.0,3.2
SOC,380,2010.357142857143,52.17857142857143,5.5,9.607142857142858,2.357142857142857
SOC,381,2010.0,15.9375,4.8125,27.375,6.0
SOC,382,2009.4545454545455,17.727272727272727,3.6818181818181817,21.09090909090909,4.681818181818182
SOC,401,2009.7368421052631,40.5,7.973684210526316,17.63157894736842,4.078947368421052
SOC,402,2012.5,5.6,0.4,11.4,2.7
SOC,402X,2007.0,4.0,0.0,0.0,1.0
SOC,411,2011.157894736842,21.105263157894736,4.157894736842105,20.263157894736842,4.578947368421052
SOC,412,2005.5,8.5,0.8333333333333334,10.333333333333334,2.6666666666666665
SOC,415,2009.0,26.7,2.8,11.0,2.5
SOC,420,2006.0,24.2,5.1,20.5,4.6
SOC,435,2007.0,24.5,3.75,15.0,3.25
SOC,454A,2004.5,1.5,0.0,0.0,1.0
SOC,460,2009.85,6.725,0.4,3.35,1.475
SOC,461,2004.0,16.5,2.5,12.0,3.5
SOC,464,2009.2,16.8,0.8,4.4,1.2
SOC,473,2003.5,22.5,1.0,3.0,1.0
SOC,484,2010.8666666666666,34.86666666666667,1.9333333333333333,6.466666666666667,1.8666666666666667
SOC,485,2008.9,19.0,2.0,10.0,2.4
SOC,490A,2010.1666666666667,7.095238095238095,0.19047619047619047,1.4285714285714286,1.1904761904761905
SOC,490B,2008.8333333333333,1.3333333333333333,0.05555555555555555,5.555555555555555,1.5
SOC,490H,2009.8333333333333,1.5,0.0,0.0,1.0
SP CM,110,2009.7941176470588,159.5,22.529411764705884,13.352941176470589,3.0
SP CM,205,2007.4615384615386,7.923076923076923,1.1538461538461537,13.23076923076923,3.4615384615384617
SP CM,212,2010.5,535.0217391304348,38.93478260869565,6.8478260869565215,1.3695652173913044
SP CM,212H,2010.8,22.0,0.4666666666666667,2.3333333333333335,1.0666666666666667
SP CM,213,2008.3333333333333,4.666666666666667,1.0,23.333333333333332,5.333333333333333
SP CM,216,2015.5,68.0,6.0,8.75,2.0
SP CM,216X,2012.5,59.5,6.0,11.0,2.5
SP CM,223,2006.3333333333333,2.0,0.3333333333333333,33.333333333333336,4.0
SP CM,270X,2016.0,8.0,1.0,14.333333333333334,4.0
SP CM,275,2015.0,10.0,1.4,13.2,3.2
SP CM,290,2008.0,1.5,0.0,0.0,1.0
SP CM,305,2007.96,29.52,2.04,7.32,1.88
SP CM,312,2010.3157894736842,36.81578947368421,2.026315789473684,5.315789473684211,1.5
SP CM,313,2011.3076923076924,11.538461538461538,0.07692307692307693,0.38461538461538464,1.0
SP CM,322,2010.0,23.933333333333334,2.3333333333333335,9.866666666666667,2.2
SP CM,323,2011.078947368421,38.973684210526315,2.736842105263158,7.5,1.8157894736842106
SP CM,324,2010.75,20.0,1.25,6.25,1.75
SP CM,325,2008.6153846153845,2.4615384615384617,0.07692307692307693,3.8461538461538463,1.6923076923076923
SP CM,327,2009.6176470588234,26.558823529411764,1.9705882352941178,7.764705882352941,1.7941176470588236
SP CM,350,2011.4285714285713,5.857142857142857,0.2857142857142857,4.714285714285714,1.7142857142857142
SP CM,404A,2008.5,13.0,0.5,2.5,1.0
SP CM,412,2010.4,18.2,0.9333333333333333,5.0,1.5333333333333334
SP CM,416,2010.8666666666666,20.933333333333334,2.2,10.666666666666666,2.466666666666667
SP CM,417,2010.0,16.666666666666668,0.6666666666666666,3.1666666666666665,1.1666666666666667
SP CM,490,2009.7941176470588,3.0588235294117645,0.0,0.0,1.0
SP CM,495A,2012.1666666666667,2.4166666666666665,0.0,0.0,1.0
SP CM,495B,2010.1818181818182,1.9090909090909092,0.0,0.0,1.0
SP CM,497,2012.1818181818182,15.0,0.2727272727272727,1.2727272727272727,1.0
SP CM,499,2009.2,1.1333333333333333,0.13333333333333333,13.333333333333334,2.2
SP ED,250,2010.5,156.23333333333332,8.266666666666667,5.466666666666667,1.2666666666666666
SP ED,330,2010.0,23.133333333333333,0.3333333333333333,1.2,1.0
SP ED,334,2014.0,29.428571428571427,0.8571428571428571,3.0,1.0
SP ED,339,2006.0,17.0,0.2857142857142857,1.5714285714285714,1.0
SP ED,355,2010.5,18.866666666666667,0.0,0.0,1.0
SP ED,365,2011.0,22.333333333333332,0.4,1.6,1.1333333333333333
SP ED,368,2010.5,19.1,0.23333333333333334,0.8666666666666667,1.0
SP ED,401,2014.5,61.42857142857143,2.2142857142857144,3.357142857142857,1.0
SP ED,415,2005.6,2.4,0.0,0.0,1.0
SP ED,416,2010.4827586206898,10.0,0.034482758620689655,0.1724137931034483,1.0
SP ED,436,2011.0,22.266666666666666,0.3333333333333333,1.4666666666666666,1.1333333333333333
SP ED,450,2009.0,54.75,2.125,4.0,1.375
SP ED,455,2010.5,18.833333333333332,0.0,0.0,1.0
SP ED,457,2006.5,14.0,0.0,0.0,1.0
SP ED,459,2010.5,20.642857142857142,0.21428571428571427,1.4285714285714286,1.0714285714285714
SP ED,460,2012.0,21.727272727272727,0.18181818181818182,1.0909090909090908,1.0909090909090908
SP ED,460X,2006.0,15.0,0.0,0.0,1.0
SP ED,464,2014.0,25.857142857142858,0.0,0.0,1.0
SP ED,490,2011.7142857142858,1.1428571428571428,0.2857142857142857,21.428571428571427,3.5714285714285716
SPAN,101,2011.0555555555557,66.11111111111111,19.0,25.22222222222222,5.861111111111111
SPAN,102,2010.842105263158,65.47368421052632,15.868421052631579,20.789473684210527,4.842105263157895
SPAN,195X,2007.0,15.2,0.2,1.2,1.0
SPAN,201,2010.5925925925926,103.70370370370371,19.666666666666668,16.925925925925927,4.074074074074074
SPAN,202,2010.5714285714287,78.64285714285714,11.285714285714286,12.035714285714286,2.9285714285714284
SPAN,295X,2007.0,12.2,0.2,1.0,1.0
SPAN,297,2014.125,31.75,4.75,14.375,3.25
SPAN,297X,2010.5,18.5,3.5,16.0,4.0
SPAN,301,2009.3823529411766,80.88235294117646,11.529411764705882,12.852941176470589,3.0294117647058822
SPAN,303A,2009.8333333333333,51.583333333333336,5.666666666666667,9.833333333333334,2.4444444444444446
SPAN,303B,2010.7241379310344,37.172413793103445,2.103448275862069,5.655172413793103,1.4482758620689655
SPAN,304,2010.1818181818182,27.575757575757574,1.9090909090909092,7.393939393939394,1.9090909090909092
SPAN,314,2010.25,40.46875,5.34375,12.46875,2.90625
SPAN,314H,2003.0,2.0,0.0,0.0,1.0
SPAN,320,2004.0,3.0,0.0,0.0,1.0
SPAN,321,2009.4,25.48,3.08,11.96,2.96
SPAN,322,2010.0,24.185185185185187,3.0,9.296296296296296,2.4074074074074074
SPAN,323,2011.65,24.4,2.75,11.5,2.75
SPAN,324,2011.3333333333333,23.095238095238095,2.5714285714285716,9.952380952380953,2.4285714285714284
SPAN,326,2008.2222222222222,14.5,1.9444444444444444,13.722222222222221,2.6666666666666665
SPAN,330,2007.8,20.7,2.4,11.4,2.6
SPAN,331,2005.0,19.4,2.0,8.6,2.0
SPAN,332,2009.5714285714287,15.904761904761905,1.8095238095238095,7.809523809523809,2.142857142857143
SPAN,333,2011.625,17.625,1.625,14.875,2.875
SPAN,333X,2006.5,9.5,2.5,26.0,6.0
SPAN,351,2011.3076923076924,32.53846153846154,3.3461538461538463,10.076923076923077,2.423076923076923
SPAN,352,2010.2058823529412,21.676470588235293,2.264705882352941,10.764705882352942,2.676470588235294
SPAN,353X,2006.0,12.0,2.0,17.0,4.0
SPAN,354,2014.4,11.8,0.8,6.6,2.0
SPAN,354X,2010.0,18.0,2.0,11.0,2.0
SPAN,370,2008.6666666666667,16.0,1.6666666666666667,10.0,2.5
SPAN,380,2004.0,22.0,3.0,14.0,3.0
SPAN,394,2004.0,11.0,0.0,0.0,1.0
SPAN,395,2007.6666666666667,9.8,0.06666666666666667,1.1333333333333333,1.2
SPAN,401,2005.6875,10.0,0.5625,4.3125,1.625
SPAN,403,2004.0,2.0,0.0,0.0,1.0
SPAN,440,2010.75,20.75,1.75,8.5,2.1666666666666665
SPAN,441,2011.0,21.444444444444443,1.2222222222222223,5.333333333333333,1.4444444444444444
SPAN,442,2005.0,27.0,3.0,11.0,2.0
SPAN,443,2004.0,23.0,1.0,4.0,1.0
SPAN,445,2011.6666666666667,21.142857142857142,2.0952380952380953,11.095238095238095,2.7142857142857144
SPAN,462,2010.0,15.0,1.0,7.0,1.6666666666666667
SPAN,463,2013.5,16.5,1.5,9.0,2.0
SPAN,480,2004.0,12.0,1.5,7.5,2.0
SPAN,490,2008.96,2.12,0.12,4.12,1.76
SPAN,499,2008.68,2.4,0.04,0.56,1.08
STAT,101,2010.5,384.3478260869565,75.69565217391305,19.97826086956522,4.608695652173913
STAT,101P,2015.0,1.0,0.0,0.0,1.0
STAT,104,2010.5,195.2826086956522,39.608695652173914,22.17391304347826,5.195652173913044
STAT,105,2011.090909090909,71.57575757575758,12.93939393939394,19.454545454545453,4.484848484848484
STAT,201,2016.0,40.0,2.4,5.8,1.4
STAT,202X,2017.5,8.5,0.5,5.0,1.5
STAT,226,2010.6666666666667,405.64444444444445,101.46666666666667,23.933333333333334,5.5777777777777775
STAT,227,2003.0,97.0,10.0,10.0,2.0
STAT,231,2010.5,50.666666666666664,6.366666666666666,14.266666666666667,3.2333333333333334
STAT,301,2015.5,82.9,10.3,12.9,2.7
STAT,305,2010.5,191.8695652173913,25.67391304347826,12.434782608695652,2.8260869565217392
STAT,322,2008.8,1.0,0.2,20.0,2.8
STAT,326,2011.5675675675675,224.05405405405406,43.13513513513514,17.56756756756757,4.162162162162162
STAT,328,2003.5,2.0,0.0,0.0,1.0
STAT,330,2011.342105263158,65.65789473684211,13.342105263157896,21.263157894736842,4.842105263157895
STAT,332,2012.4,3.6,0.6,20.0,4.6
STAT,332X,2006.5,1.5,0.0,0.0,1.0
STAT,341,2010.5,23.1,3.566666666666667,15.633333333333333,3.6333333333333333
STAT,342,2012.0,24.0,6.809523809523809,28.047619047619047,5.857142857142857
STAT,361,2010.45,1.8,0.15,5.0,1.75
STAT,401,2010.5,43.91304347826087,7.195652173913044,17.608695652173914,3.9347826086956523
STAT,402,2010.344827586207,21.344827586206897,2.6206896551724137,14.862068965517242,3.5517241379310347
STAT,404,2011.5714285714287,13.761904761904763,1.3333333333333333,13.952380952380953,3.0
STAT,406,2012.4,3.0,0.8,22.4,4.6
STAT,407,2010.0,18.133333333333333,1.2666666666666666,5.466666666666667,1.5333333333333334
STAT,415,2011.0,19.2,2.8,14.6,3.6
STAT,416,2013.5,2.625,0.75,23.875,4.75
STAT,416X,2007.0,1.0,0.0,0.0,1.0
STAT,421,2011.0,22.133333333333333,1.2,5.933333333333334,1.6
STAT,430,2012.5,3.4,1.2,31.0,5.8
STAT,432,2009.125,5.125,1.625,26.375,4.875
STAT,444,2016.25,2.25,0.5,37.5,5.5
STAT,444X,2012.0,1.0,0.0,0.0,1.0
STAT,447,2009.391304347826,1.434782608695652,0.6086956521739131,39.82608695652174,5.434782608695652
STAT,451,2011.0,18.733333333333334,3.3333333333333335,16.133333333333333,3.933333333333333
STAT,457,2014.142857142857,16.714285714285715,1.8571428571428572,11.714285714285714,2.857142857142857
STAT,457X,2005.0,3.0,0.0,0.0,1.0
